epoch,loss,val_loss
601,0.6725805834428417,1.773628299240265
602,0.6862180830540222,1.7898919543512137
603,0.7287458301706708,1.7894767034824948
604,0.7005901002164343,1.7916017900299763
605,0.6971484330286412,1.7882767100559973
606,0.723055754890624,1.7791955803003174
607,0.6967458342308335,1.7492537935539034
608,0.6908711245807678,1.818536571402379
609,0.6897243507382521,1.7787566591662987
610,0.6913165998064819,1.7845051058302606
611,0.6851502594911429,1.7800109580139558
612,0.7096190877329595,1.7596276567844
613,0.6972526590257471,1.8014999826052132
614,0.692755316828549,1.7821608996677274
615,0.6976909102025264,1.836461506000316
616,0.6982877258698623,1.8086890419800867
617,0.6957291082709239,1.7824961558010182
618,0.6997213149271734,1.795257390155414
619,0.6929186579940168,1.7551261340770907
620,0.6699744952006239,1.783345435234823
621,0.6583640231446992,1.7725987130334504
622,0.6714864380555202,1.7878942364562957
623,0.6599124216047183,1.7637792287037837
624,0.6955886453144092,1.8830689205786462
625,0.6858658047009226,1.8263821004044205
626,0.722417571396126,1.7752538613949735
627,0.6705689919429068,1.7625331584552468
628,0.6691204274815815,1.7780031813411783
629,0.6887507998414925,1.8115180955526278
630,0.6801588366432404,1.7758353550895478
631,0.6869402140225773,1.7950920162027026
632,0.6666928560660627,1.784185602343761
633,0.663985190609675,1.7928719822381676
634,0.6624501296342381,1.7668232876864534
635,0.6595649301346876,1.758531630770687
636,0.6445585968782044,1.7696404773245273
637,0.6586789685352742,1.8392913009640512
638,0.6881397448323164,1.8202702340955403
639,0.6697681505228363,1.7548821472480263
640,0.6306311805057713,1.778216276422235
641,0.6261433476986359,1.7777758636132759
642,0.6624549046378876,1.7725443309102087
643,0.6590545717055463,1.784580940279676
644,0.649100067737347,1.7874417866085501
645,0.6976733401377141,1.780042624652927
646,0.6636215869136382,1.7601131999045496
647,0.6214086207237699,1.7456086562905242
648,0.6905218927137992,1.766525640322697
649,0.6231403931212575,1.7639918823658094
650,0.6516769896924064,1.7647893257216491
651,0.6367435858049226,1.7708002401185103
652,0.6378102776825849,1.7405480043993722
653,0.6642235103728624,1.7705201409895064
654,0.6581575498214157,1.7679019301491257
655,0.6466281220901176,1.7807020698003313
656,0.6507144179076588,1.757519159577867
657,0.6295047832343388,1.7915996815108115
658,0.6204210020583688,1.7789186349112143
659,0.6311742096342183,1.7713008177641616
660,0.6737426808172052,1.8113803482779698
661,0.6548970006921144,1.7856169285435688
662,0.6391239334186343,1.775081850699179
663,0.639919434211738,1.7723342713639878
664,0.6318410346025958,1.7749502467404934
665,0.6232967982213287,1.771248493549654
666,0.6852173451169794,1.7846705800194453
667,0.6418458513875009,1.7790409375971104
668,0.6258052806760285,1.8018823869440117
669,0.6555595773512404,1.7838377886396055
670,0.6640409051265715,1.7704697077989926
671,0.6270950882662185,1.7537277229705217
672,0.6032887822718651,1.779109761110417
673,0.6356124944753841,1.7853576993972016
674,0.640745617697808,1.7563593821602275
675,0.6257698787653642,1.7607580093448787
676,0.6140516484027914,1.7632198959425767
677,0.6135074972728527,1.7749400732281353
678,0.6180721798251697,1.7917134113750817
679,0.6159682594018446,1.7399227803543438
680,0.6610519496650445,1.7503936089267929
681,0.6046043278043515,1.8156936102763779
682,0.6118205647217702,1.7591500402166371
683,0.6284241516812186,1.8000615382925165
684,0.6261691479705445,1.7614088508422072
685,0.6255962126267032,1.7504855831651476
686,0.6686570848804972,1.7685954938514763
687,0.625908461882853,1.7604576702158585
688,0.609082602677872,1.77805011566507
689,0.6102267666442753,1.7737165364231917
690,0.6342724981157178,1.8578877262572249
691,0.6116823002326001,1.748109354727693
692,0.5794374018021494,1.7775013055226463
693,0.6248811929157579,1.7649399228609444
694,0.6259593299250698,1.793378701934386
695,0.6286368296664926,1.778061703649414
696,0.5837762933434936,1.759134708626677
697,0.5835663376156986,1.756817409814185
698,0.6279491521750333,1.7641502523747892
699,0.6590843350018694,1.8038336265130934
700,0.5911880677550028,1.7683879676989573
701,0.6493100215740178,1.7623063459712425
702,0.5841984101006816,1.7825546426150864
703,0.5974167828528127,1.7631425779850862
704,0.5770256128094959,1.7555162600502925
705,0.5720948915906973,1.7879836444218975
706,0.6052158267398532,1.753367283423119
707,0.5882142073509729,1.782083255282753
708,0.6230334767624788,1.7802318928757976
709,0.61653054498634,1.7841356274068814
710,0.6034942891194359,1.773202159154649
711,0.588715913513215,1.7597920094012123
712,0.5853274141544136,1.7848425085506732
713,0.595574662230312,1.7675326284717225
714,0.5862091449000726,1.781225914212261
715,0.6308474769835276,1.7834415866516504
716,0.5898190819466036,1.7685451351702812
717,0.5761596899319467,1.7530932693080417
718,0.5687816244914632,1.7600316474724187
719,0.5782945770392733,1.7690113201424358
720,0.5834199984281059,1.7769900149324769
721,0.5809139839753892,1.76872572085319
